id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,policy_code,loan_status
974837,12000,12000, 36 months,7.9,375.49,A,A4,9 years,3,60000,1,4.06,0,37288,0,,,4,0,13221,68.5,13,0,0,1,2
974756,6400,6400, 36 months,9.91,206.24,B,B1,< 1 year,3,50000,2,19.99,0,36861,1,,,15,0,10096,25.2,36,0,0,1,2
974740,8000,8000, 36 months,9.91,257.8,B,B1,8 years,2,35000,3,14.09,0,36008,0,59,,14,0,11558,34.9,28,0,0,1,2
974774,1000,1000, 36 months,11.71,33.08,B,B3,1 year,3,100000,2,3.28,0,35004,0,33,,6,0,2819,58.7,21,0,0,1,2
892332,35000,35000, 60 months,19.91,925.54,E,E4,2 years,1,65000,3,14.22,0,37073,0,,,5,0,45819,93.9,17,0,0,1,2
974557,10000,10000, 36 months,6.03,304.36,A,A1,5 years,3,36000,3,16.37,0,37561,0,,,8,0,2173,10.7,19,0,0,1,2
974543,3100,3100, 36 months,7.51,96.45,A,A3,5 years,1,32000,3,17.55,0,37226,1,,,6,0,5389,49,18,0,0,1,1
974540,1500,1500, 36 months,12.42,50.13,B,B4,9 years,1,60000,1,19.78,1,35796,2,15,,7,0,1015,59.7,13,0,0,1,2
974518,3400,3400, 36 months,13.49,115.37,C,C1,< 1 year,3,44000,1,16.09,0,38869,2,,,9,0,2911,64.7,16,0,0,1,2
966206,16000,16000, 36 months,8.9,508.06,A,A5,n/a,2,35000,3,20.33,0,28734,0,,,23,0,14896,25.6,44,0,0,1,2
974671,7000,7000, 36 months,7.51,217.78,A,A3,2 years,3,45000,2,7.55,0,36678,0,,,9,0,2540,13.1,10,0,0,1,2
973030,20000,20000, 60 months,19.91,528.88,E,E4,3 years,1,66000,3,19.65,0,35034,1,31,,11,0,14132,45.2,35,0,0,1,1
974619,12000,12000, 36 months,6.03,365.23,A,A1,1 year,3,85000,1,6.79,0,32752,0,,,10,0,17412,29.9,39,0,0,1,2
973800,2500,2500, 36 months,11.71,82.69,B,B3,10+ years,1,48000,1,2.4,1,36342,1,11,88,5,1,2251,21.2,13,0,0,1,2
974430,10000,10000, 36 months,6.62,307.04,A,A2,10+ years,3,57600,3,16.38,0,32905,0,,,5,0,10922,65,8,0,0,1,2
974424,20000,20000, 60 months,12.42,449.15,B,B4,10+ years,1,110000,3,5.09,0,32478,3,67,,5,0,5781,18.4,14,0,0,1,2
890763,4000,4000, 36 months,11.71,132.31,B,B3,3 years,3,77250,2,8.9,0,34731,1,27,66,8,1,1200,34.3,12,0,0,1,2
971771,8000,8000, 36 months,6.03,243.49,A,A1,10+ years,1,64320,1,2.5,0,36647,0,,,7,0,1166,21.1,17,0,0,1,2
974359,18400,18400, 36 months,9.91,592.94,B,B1,3 years,3,62500,2,13.75,0,29068,1,,,17,0,20554,47.3,26,0,0,1,2
974358,17000,17000, 36 months,7.51,528.89,A,A3,10+ years,1,87000,3,12.54,0,28764,0,,,15,0,17523,33.5,35,0,0,1,2
974392,20000,20000, 36 months,10.65,651.47,B,B2,5 years,1,130000,3,12.5,0,36861,0,,,13,0,43183,59.3,32,0,0,1,2
974285,1200,1200, 36 months,8.9,38.11,A,A5,10+ years,3,85000,1,9.15,0,33664,2,46,100,9,1,892,23.5,15,0,0,1,2
968860,4950,4950, 36 months,8.9,157.18,A,A5,3 years,3,15000,2,14.96,0,38412,2,,,16,0,7310,18.7,25,0,0,1,2
974273,1500,1500, 36 months,10.65,48.86,B,B2,n/a,1,70632,1,10.45,0,29738,1,,104,17,1,8169,24.6,38,0,0,1,2
973884,3000,3000, 36 months,11.71,99.23,B,B3,9 years,3,60000,1,3.18,0,32933,1,45,,7,0,4708,33.4,22,0,0,1,2
974121,5000,5000, 36 months,18.25,181.39,D,D5,3 years,3,36000,2,15.83,1,39630,1,10,,5,0,1673,39.8,8,0,0,1,1
891656,15000,15000, 60 months,14.27,351.13,C,C2,10+ years,3,40800,1,13.84,0,38231,0,33,,6,0,2439,17.1,16,0,0,1,1
974047,30000,30000, 36 months,16.29,1059.02,D,D1,2 years,3,140000,3,11.16,0,36161,3,35,,10,0,3025,9.1,54,0,0,1,2
974224,2000,2000, 36 months,11.71,66.16,B,B3,10+ years,2,34500,1,16.56,1,35156,0,9,,5,0,3246,54.1,12,0,0,1,2
974058,6000,6000, 36 months,6.03,182.62,A,A1,10+ years,1,90000,2,7.08,0,36100,0,,,11,0,4211,8.6,22,0,0,1,2
974073,8000,8000, 36 months,11.71,264.61,B,B3,n/a,1,86244,3,20.8,0,30437,2,,,16,0,20629,61.4,40,0,0,1,2
973412,4500,4500, 36 months,7.9,140.81,A,A4,10+ years,1,70000,3,23.34,0,36130,0,,,11,0,31903,69.8,29,0,0,1,2
974175,15000,15000, 36 months,6.03,456.54,A,A1,2 years,3,86400,2,1.4,0,36800,0,,,10,0,2940,6.3,11,0,0,1,2
974043,6450,6450, 36 months,9.91,207.86,B,B1,4 years,3,29361,1,17.62,0,38961,0,,,10,0,3461,38.9,14,0,0,1,1
974170,5000,5000, 36 months,6.03,152.18,A,A1,5 years,1,66100,1,20.95,0,36404,0,,,15,0,5203,11.2,42,0,0,1,2
973949,25000,25000, 36 months,14.27,857.73,C,C2,7 years,1,108000,3,14.59,0,35034,3,,,11,0,22364,77.7,30,0,0,1,1
974037,2400,2400, 36 months,13.49,81.44,C,C1,3 years,3,90050,3,21.44,0,36586,2,,,13,0,22423,84.6,39,0,0,1,2
973911,12000,12000, 36 months,6.62,368.45,A,A2,10+ years,1,56000,2,14.36,0,29373,1,,,10,0,18721,64.3,23,0,0,1,2
973919,10000,10000, 36 months,11.71,330.76,B,B3,6 years,1,80000,1,15.51,0,34731,0,,93,11,1,11711,85.5,20,0,0,1,2
973176,34000,34000, 36 months,9.91,1095.65,B,B1,4 years,1,160000,3,23.61,0,36130,3,,,17,0,47280,45.2,41,0,0,1,2
974003,20000,20000, 60 months,14.65,472.14,C,C3,8 years,1,260000,3,4.4,1,32690,1,16,,16,0,15965,20.1,44,0,0,1,2
973890,7500,7500, 36 months,16.29,264.76,D,D1,8 years,3,125000,3,2.25,1,34001,1,18,,6,0,6221,86,26,0,0,1,2
973976,3800,3800, 36 months,8.9,120.67,A,A5,8 years,1,54000,3,15.82,0,36526,0,,,10,0,28154,89.9,28,0,0,1,2
973882,8000,8000, 36 months,6.62,245.63,A,A2,6 years,1,33000,1,25.31,0,37773,0,,,13,0,7088,20.6,25,0,0,1,2
973852,6000,6000, 36 months,8.9,190.52,A,A5,6 years,1,75000,1,19.02,0,36617,3,,,11,0,31299,68.6,24,0,0,1,2
878776,6000,6000, 36 months,10.65,195.44,B,B2,6 years,1,59000,1,12.33,0,34547,0,56,105,14,1,8772,68.5,27,0,0,1,1
973824,8875,8875, 36 months,6.62,272.5,A,A2,4 years,3,26400,3,24.32,0,36434,0,,,5,0,9484,47.9,8,0,0,1,2
973679,3500,3500, 36 months,7.9,109.52,A,A4,5 years,3,30000,1,16.36,0,37803,1,,,5,0,1713,14.5,10,0,0,1,2
973809,35000,35000, 60 months,19.42,916.03,E,E3,2 years,3,250000,3,11.29,0,34366,1,,,6,0,58759,51.6,23,0,0,1,2
967756,35000,35000, 36 months,8.9,1111.37,A,A5,10+ years,3,230000,3,6.57,0,33270,3,,,11,0,29830,22.7,31,0,0,1,2
973765,31200,31200, 60 months,12.42,700.67,B,B4,5 years,1,129000,3,4.03,0,35339,0,,,8,0,14814,48.9,15,0,0,1,2
973769,4800,4800, 36 months,6.03,146.1,A,A1,n/a,3,20400,3,19.24,0,19998,0,50,,10,0,10324,27.6,21,0,0,1,2
973780,7000,7000, 36 months,6.62,214.93,A,A2,1 year,1,149400,1,9.94,0,33573,0,,,11,0,20635,41.9,43,0,0,1,2
973642,4200,4200, 36 months,7.51,130.67,A,A3,10+ years,3,52000,2,3.74,0,36220,1,,,9,0,3999,38.1,19,0,0,1,2
973640,3000,3000, 36 months,12.69,100.64,B,B5,5 years,3,42000,1,16.54,1,36192,3,23,,10,0,10828,49.9,17,0,0,1,2
973764,5875,5875, 36 months,6.03,178.81,A,A1,10+ years,1,62000,1,11.11,0,31413,0,,,7,0,431,0.8,19,0,0,1,2
973628,17000,17000, 36 months,7.51,528.89,A,A3,2 years,1,70000,2,3.36,0,32509,0,,,5,0,7796,42.8,11,0,0,1,2
973597,35000,35000, 60 months,11.71,773.44,B,B3,4 years,2,90000,3,8.31,0,27211,0,,,6,0,9535,49.9,16,0,0,1,2
973533,2000,2000, 36 months,12.69,67.09,B,B5,1 year,3,48000,1,21.43,0,38869,1,,,10,0,5405,66.2,14,0,0,1,1
972106,18000,18000, 36 months,11.71,595.37,B,B3,< 1 year,3,42480,2,10.34,0,35156,0,,110,8,1,14960,68.3,31,0,0,1,1
973469,2000,2000, 36 months,8.9,63.51,A,A5,< 1 year,1,55000,1,4.12,1,35400,1,17,,4,0,1483,17.7,19,0,0,1,2
973506,7000,7000, 36 months,9.91,225.58,B,B1,5 years,1,156000,3,6.42,0,39022,0,,,8,0,4082,72.5,10,0,0,1,2
973495,15000,15000, 60 months,10.65,323.53,B,B2,3 years,1,100000,2,8.84,1,34943,0,17,,10,0,5606,21.5,29,0,0,1,2
973417,15000,15000, 36 months,6.03,456.54,A,A1,< 1 year,1,100000,3,11.65,0,33573,0,,,7,0,45907,1.7,37,0,0,1,2
973359,15000,15000, 60 months,18.25,382.95,D,D5,5 years,1,55000,3,17.08,0,36800,2,50,,17,0,14384,53.9,34,0,0,1,2
972986,22000,22000, 60 months,12.69,497.09,B,B5,1 year,1,115000,3,0.16,0,34851,0,,,3,0,627,3.8,26,0,0,1,2
968615,7000,7000, 36 months,6.03,213.05,A,A1,9 years,1,200000,2,2.3,0,33420,1,,,9,0,10093,18.5,23,0,0,1,2
973467,22000,22000, 36 months,7.51,684.44,A,A3,7 years,1,55000,3,16.15,0,34973,0,,,8,0,2799,26.4,34,0,0,1,2
972953,1875,1875, 36 months,13.49,63.62,C,C1,1 year,3,14400,2,18.83,1,36465,2,4,,8,0,5342,48.6,23,0,0,1,2
971859,12000,12000, 36 months,15.27,417.58,C,C4,2 years,1,170000,3,17.91,0,35796,2,33,,19,0,109990,66.3,36,0,0,1,1
971316,10000,10000, 36 months,6.62,307.04,A,A2,5 years,1,74000,2,17.79,0,34547,2,,,10,0,39410,52.4,38,0,0,1,2
973293,16300,16300, 60 months,20.3,434.58,E,E5,9 years,1,38000,3,19.93,0,36495,2,,,10,0,15245,75.1,22,0,0,1,1
973438,4800,4800, 36 months,10.65,156.36,B,B2,7 years,1,33000,1,6.95,0,37012,2,,,12,0,4739,65.8,12,0,0,1,2
973261,5200,5200, 36 months,15.96,182.72,C,C5,1 year,3,62000,1,9.89,0,39661,2,,,7,0,8343,66.2,7,0,0,1,2
973262,29700,29700, 60 months,19.91,785.39,E,E4,n/a,1,62000,3,24.29,1,34213,0,19,,15,0,8944,52.3,38,0,0,1,2
973405,4800,4800, 36 months,7.51,149.34,A,A3,6 years,1,35000,1,15.33,0,35096,0,,,11,0,12408,42.9,21,0,0,1,2
973403,12000,12000, 36 months,15.27,417.58,C,C4,4 years,1,69000,3,17.7,0,39173,3,,,9,0,4357,41.5,11,0,0,1,1
973232,5000,5000, 36 months,6.03,152.18,A,A1,3 years,3,92001,1,16.27,0,36008,0,,,18,0,3072,8.1,42,0,0,1,2
894072,11725,11725, 60 months,20.89,316.48,F,F1,1 year,3,85000,2,4.7,0,35796,1,,,9,0,14493,66.2,15,0,0,1,1
878665,12000,12000, 36 months,6.62,368.45,A,A2,4 years,1,105000,3,18.27,0,35065,0,,,12,0,24363,43.7,42,0,0,1,2
973214,12000,12000, 60 months,19.91,317.33,E,E4,< 1 year,3,65000,2,15.69,0,37165,1,,,10,0,7082,85.3,45,0,0,1,2
973383,15000,15000, 36 months,7.9,469.36,A,A4,2 years,2,72000,2,13.4,1,37288,0,23,,12,0,15618,35.9,32,0,0,1,2
973218,30000,30000, 36 months,10.65,977.2,B,B2,10+ years,1,94000,2,24.52,0,34943,2,,,13,0,4659,25,27,0,0,1,2
972058,30000,30000, 60 months,16.77,741.88,D,D2,10+ years,3,69996,3,24.4,0,29129,0,,,9,0,52473,95.8,20,0,0,1,2
969474,7200,7200, 36 months,8.9,228.63,A,A5,7 years,3,30000,1,18.72,0,37926,0,,,13,0,13715,82.1,25,0,0,1,1
969359,14400,14400, 36 months,11.71,476.3,B,B3,3 years,1,70000,2,17.57,0,36220,1,,,9,0,13521,88.4,26,0,0,1,1
973182,12000,12000, 36 months,11.71,396.92,B,B3,4 years,1,75000,1,17.52,0,35765,0,34,,15,0,10652,50.5,39,0,0,1,2
973128,10000,10000, 36 months,12.69,335.45,B,B5,1 year,3,64000,3,10.84,0,38443,2,,,6,0,1983,57.8,13,0,0,1,2
973107,5000,5000, 36 months,12.42,167.08,B,B4,n/a,3,20400,3,8.59,0,32933,1,,93,5,1,4776,85.3,10,0,0,1,2
973108,3500,3500, 36 months,11.71,115.77,B,B3,1 year,3,31400,1,23.31,0,38322,2,,,14,0,4941,48.9,29,0,0,1,2
972601,2500,2500, 36 months,7.9,78.23,A,A4,5 years,1,36000,1,6.43,1,32478,1,21,,7,0,2485,31.9,16,0,0,1,2
972929,5000,5000, 36 months,8.9,158.77,A,A5,5 years,3,20000,1,15.48,0,38473,0,,,3,0,1474,64.1,5,0,0,1,2
973087,19200,19200, 60 months,19.42,502.51,E,E3,2 years,1,75000,3,20.59,0,37530,0,,,11,0,32675,97.8,22,0,0,1,2
972913,22600,22600, 60 months,18.64,581.79,E,E1,6 years,3,200000,2,7.14,0,36130,3,79,,7,0,12189,73.9,24,0,0,1,2
887956,10000,10000, 36 months,12.42,334.16,B,B4,10+ years,1,34000,3,9.04,1,36342,3,12,,11,0,3377,42.2,29,0,0,1,2
973077,9800,9800, 36 months,7.51,304.89,A,A3,10+ years,3,50000,1,27.26,0,37226,3,35,,12,0,12028,30.9,24,0,0,1,1
887442,5000,5000, 36 months,13.49,169.66,C,C1,< 1 year,3,21000,2,5.94,0,33635,2,61,,4,0,2843,82.2,6,0,0,1,2
972820,12700,12700, 36 months,17.27,454.5,D,D3,6 years,1,43400,1,19.85,1,36039,0,19,,18,0,15164,58.3,47,0,0,1,2
973020,6000,6000, 36 months,8.9,190.52,A,A5,10+ years,1,44500,1,22.09,0,37530,1,,,11,0,2539,24.7,15,0,0,1,2
967655,7200,7200, 36 months,10.65,234.53,B,B2,3 years,2,66600,2,11.42,0,37956,3,,,4,0,4629,51.4,13,0,0,1,2
972974,10500,10500, 36 months,7.51,326.67,A,A3,n/a,1,70000,3,0.51,1,28887,2,11,,8,0,52,0.3,19,0,0,1,2
972758,28000,28000, 36 months,9.91,902.3,B,B1,3 years,2,125000,3,15.95,0,36404,0,,,14,0,66538,40.6,22,0,0,1,2
971860,30000,30000, 36 months,6.62,921.11,A,A2,5 years,1,61500,3,15.4,0,35735,0,,,8,0,3051,9.4,25,0,0,1,1
972994,28000,28000, 60 months,18.64,720.81,E,E1,4 years,1,72000,3,14.97,0,35217,0,39,,7,0,11477,83.8,29,0,0,1,2
972999,25000,25000, 36 months,9.91,805.63,B,B1,n/a,2,54000,3,20,0,31990,0,,,5,0,9804,59.8,14,0,0,1,2
972127,35000,35000, 60 months,12.42,786.01,B,B4,< 1 year,2,83660,3,22.43,0,33208,0,55,,21,0,19950,12.6,46,0,0,1,2
972787,6000,6000, 36 months,6.62,184.23,A,A2,5 years,1,66000,2,13.76,0,34700,0,63,,10,0,17680,39.7,28,0,0,1,1
972780,14000,14000, 36 months,7.9,438.07,A,A4,6 years,3,45000,1,10,0,37561,0,,,5,0,1929,8.1,8,0,0,1,1
970237,6000,6000, 36 months,6.62,184.23,A,A2,2 years,3,18000,2,17.87,0,36526,1,,,11,0,5941,17.7,18,0,0,1,2
972726,18000,18000, 36 months,7.51,560,A,A3,7 years,1,115000,3,15.99,0,31837,0,,,14,0,36036,54.8,38,0,0,1,2
972763,12000,12000, 60 months,12.69,271.14,B,B5,2 years,3,79000,3,14.84,0,35612,0,28,,9,0,22849,61.9,25,0,0,1,2
972414,16500,16500, 60 months,18.25,421.24,D,D5,10+ years,3,50000,3,17.64,0,36161,0,57,91,9,1,11545,74,16,0,0,1,1
972687,26500,26500, 60 months,19.42,693.57,E,E3,10+ years,2,60000,2,17.56,0,33786,2,,,9,0,38841,65.7,19,0,0,1,1
972735,3600,3600, 36 months,12.69,120.77,B,B5,5 years,3,80000,1,7.27,0,37834,2,,,8,0,9631,96.3,25,0,0,1,2
971332,35000,35000, 60 months,17.27,874.93,D,D3,10+ years,1,128800,3,8.55,0,34731,2,,,7,0,22696,46.5,24,0,0,1,2
972703,2500,2500, 36 months,13.49,84.83,C,C1,6 years,1,55000,2,15.99,0,35217,2,67,,6,0,3279,85.6,14,0,0,1,2
972514,6000,6000, 36 months,9.91,193.35,B,B1,< 1 year,1,112000,3,24.92,0,37165,2,,,15,0,17815,73.6,37,0,0,1,2
972681,4000,4000, 36 months,7.9,125.17,A,A4,2 years,1,61000,1,15.05,0,38322,2,,,15,0,2082,7.9,18,0,0,1,2
873525,12000,12000, 60 months,12.69,271.14,B,B5,10+ years,1,78000,3,12.42,0,34243,5,,,9,0,9288,64.5,38,0,0,1,2
972496,5300,5300, 36 months,6.62,162.73,A,A2,3 years,3,65000,2,2.99,0,36708,0,71,,5,0,7803,41.3,12,0,0,1,2
972662,12000,12000, 36 months,7.9,375.49,A,A4,10+ years,1,50000,3,16.8,0,37104,0,,,6,0,12803,58.7,10,0,0,1,2
972487,3600,3600, 36 months,16.77,127.94,D,D2,10+ years,1,36000,1,20.6,0,36708,2,,,5,0,11648,99.6,17,0,0,1,2
972488,12000,12000, 60 months,18.64,308.92,E,E1,8 years,1,135000,1,10.31,1,37165,2,14,,9,0,3796,7.5,24,0,0,1,1
970218,9000,9000, 36 months,17.58,323.48,D,D4,10+ years,3,30000,3,7.56,3,35643,0,10,114,4,1,1288,80.5,14,0,0,1,2
971991,13200,13200, 60 months,19.91,349.06,E,E4,< 1 year,3,45000,3,22.19,0,36526,0,38,,6,0,12951,94.5,19,0,0,1,1
971470,6000,6000, 36 months,7.9,187.75,A,A4,2 years,3,22356,2,4.62,0,38565,0,,,4,0,2733,65.1,4,0,0,1,2
971765,25000,25000, 36 months,15.27,869.95,C,C4,1 year,3,100800,2,17.83,0,32295,2,,,6,0,10065,94.1,12,0,0,1,1
969878,7200,7200, 36 months,8.9,228.63,A,A5,1 year,1,85000,3,24.48,0,31898,1,,,15,0,26449,63.3,28,0,0,1,2
972460,7500,7500, 36 months,7.9,234.68,A,A4,1 year,2,35000,1,11.79,0,32174,0,,,2,0,349,14,15,0,0,1,2
969188,7125,7125, 36 months,7.51,221.67,A,A3,10+ years,1,33600,1,17.14,0,34486,4,,,9,0,6299,32.3,16,0,0,1,2
972636,1800,1800, 36 months,7.51,56,A,A3,4 years,1,52000,1,15.37,0,37530,0,,,7,0,6401,58.7,15,0,0,1,2
972420,24000,24000, 60 months,14.65,566.56,C,C3,3 years,1,60000,3,12.52,0,36892,1,,,9,0,12951,65.7,33,0,0,1,2
972627,2100,2100, 36 months,6.03,63.92,A,A1,10+ years,1,64000,2,3.32,0,35065,0,,,8,0,5975,48.2,34,0,0,1,2
972613,12000,12000, 60 months,19.42,314.07,E,E3,< 1 year,3,60000,2,4.92,2,34881,0,8,,7,0,2517,54.7,35,0,0,1,1
971844,7800,7800, 36 months,6.62,239.49,A,A2,6 years,1,50000,2,4.46,0,36708,1,,,5,0,18272,69.7,11,0,0,1,2
972409,8000,8000, 36 months,9.91,257.8,B,B1,10+ years,1,90000,1,14.91,0,31898,0,,104,9,1,8652,68.1,21,0,0,1,2
972592,25000,25000, 60 months,12.69,564.87,B,B5,10+ years,1,73000,3,23.79,0,35674,0,53,,8,0,24494,43.4,27,0,0,1,2
966311,12000,12000, 36 months,8.9,381.04,A,A5,6 years,3,80800,3,20.91,0,31533,0,,,16,0,18252,55.5,26,0,0,1,2
972584,1500,1500, 36 months,6.62,46.06,A,A2,5 years,1,96000,1,4.88,0,38047,0,,,5,0,0,0,8,0,0,1,2
971088,5600,5600, 60 months,8.9,115.98,A,A5,10+ years,1,60000,1,16.38,0,32051,0,,,13,0,21769,62.9,28,0,0,1,2
970953,10400,10400, 36 months,9.91,335.14,B,B1,< 1 year,1,110888,2,7.03,0,33909,1,,,15,0,16736,48.7,27,0,0,1,2
972373,6225,6225, 36 months,7.9,194.79,A,A4,10+ years,3,81000,1,24.3,0,36465,0,,,8,0,17486,71.1,18,0,0,1,2
972573,12000,12000, 36 months,6.62,368.45,A,A2,3 years,1,150000,3,4.38,0,37196,2,,,14,0,6590,14.2,45,0,0,1,2
970343,4800,4800, 36 months,8.9,152.42,A,A5,7 years,1,102000,1,16.79,0,36008,1,,,10,0,45450,78.2,25,0,0,1,1
864379,21000,21000, 36 months,12.69,704.45,B,B5,7 years,3,68666,3,17.84,0,36586,0,,,7,0,47687,79.7,17,0,0,1,2
972130,5575,5575, 36 months,7.9,174.45,A,A4,n/a,3,20485,3,10.08,0,34274,2,,96,6,1,6895,47.6,17,0,0,1,2
972129,15250,15250, 60 months,19.42,399.13,E,E3,4 years,3,52500,3,23.82,4,37773,0,5,,7,0,14814,82.3,16,0,0,1,1
971925,12000,12000, 36 months,6.03,365.23,A,A1,10+ years,3,45000,1,11.55,0,33482,0,,,8,0,21558,35.7,14,0,0,1,2
972112,17625,17625, 60 months,15.27,421.8,C,C4,9 years,2,70000,3,14.59,0,36039,1,,,8,0,27396,83.7,17,0,0,1,2
971914,20000,20000, 60 months,12.69,451.9,B,B5,10+ years,2,52500,3,11.47,0,32813,1,,,11,0,21680,51.7,32,0,0,1,1
971927,15000,15000, 36 months,12.42,501.23,B,B4,1 year,1,88000,3,11.99,1,32082,0,10,,19,0,24478,39.9,63,0,0,1,2
972108,7000,7000, 36 months,6.03,213.05,A,A1,10+ years,2,22800,1,28.42,0,35551,3,,,8,0,20223,41.1,31,0,0,1,2
971921,15000,15000, 36 months,16.77,533.08,D,D2,10+ years,1,122000,2,19.78,0,29618,0,,,7,0,44414,98.7,47,0,0,1,2
893561,9200,9200, 60 months,16.77,227.51,D,D2,7 years,3,72000,3,6.27,0,35765,0,30,,7,0,1304,46.6,25,0,0,1,2
966942,12000,12000, 36 months,13.49,407.17,C,C1,< 1 year,3,48000,1,1.63,0,38353,1,,,3,0,3792,33.9,6,0,0,1,2
971906,6000,6000, 36 months,7.9,187.75,A,A4,10+ years,3,53000,3,16.42,1,36770,0,21,,7,0,660,20.6,21,0,0,1,2
968392,7200,7200, 36 months,9.91,232.02,B,B1,< 1 year,3,30000,1,17.72,0,38687,0,,,6,0,12099,74.2,11,0,0,1,1
965204,12800,12800, 36 months,8.9,406.45,A,A5,8 years,3,38500,1,12.59,0,33939,0,40,,7,0,15607,59.3,33,0,0,1,2
971708,23000,23000, 60 months,12.42,516.52,B,B4,10+ years,1,39000,3,7.88,0,34335,1,,,10,0,6840,24.5,29,0,0,1,1
971719,8000,8000, 36 months,8.9,254.03,A,A5,10+ years,1,150000,3,8.09,0,32599,2,70,,5,0,21823,74.7,22,0,0,1,2
971827,35000,35000, 60 months,22.74,981.45,G,G1,10+ years,3,122400,3,17.46,0,34790,3,34,,12,0,18016,84.3,29,0,0,1,1
971809,5400,5400, 36 months,8.9,171.47,A,A5,10+ years,1,50000,2,22.39,0,34973,3,,,5,0,3502,66.1,27,0,0,1,2
971762,12000,12000, 36 months,11.71,396.92,B,B3,< 1 year,3,50000,1,16.68,0,38292,1,,,7,0,5759,80,27,0,0,1,2
969566,3000,3000, 36 months,6.03,91.31,A,A1,6 years,1,80000,3,1.24,0,37865,0,,,8,0,3302,8.7,11,0,0,1,2
971704,4800,4800, 36 months,7.9,150.2,A,A4,2 years,3,55200,2,10.17,0,36831,4,,,9,0,2245,8.8,22,0,0,1,2
971694,6500,6500, 36 months,15.96,228.4,C,C5,1 year,3,50000,1,6.29,1,37926,1,6,,14,0,4255,10.9,19,0,0,1,2
971536,10000,10000, 36 months,6.62,307.04,A,A2,10+ years,1,100000,1,9.41,0,33604,1,,,14,0,17385,20,47,0,0,1,2
971514,3600,3600, 36 months,10.65,117.27,B,B2,7 years,1,76000,3,10.77,0,34790,0,44,97,10,1,12052,56.1,40,0,0,1,2
970863,2000,2000, 36 months,11.71,66.16,B,B3,5 years,3,40000,1,13.11,0,37135,0,,,3,0,922,46.1,4,0,0,1,2
971529,1400,1400, 36 months,8.9,44.46,A,A5,8 years,1,28800,1,22.25,1,38749,1,9,,6,0,612,29.1,26,0,0,1,1
971512,4200,4200, 36 months,17.58,150.96,D,D4,1 year,3,70000,2,3.67,0,39417,0,,,9,0,7329,88.8,10,0,0,1,1
970884,30000,30000, 60 months,20.3,799.84,E,E5,6 years,1,135000,3,16.36,0,36100,1,52,,11,0,13823,56.7,20,0,0,1,2
845531,23000,23000, 60 months,12.42,516.52,B,B4,3 years,3,64000,3,20.74,0,36617,1,,,12,0,8214,36.3,35,0,0,1,2
969525,5000,5000, 36 months,18.25,181.39,D,D5,1 year,2,33600,2,4.36,0,39052,0,,,4,0,3838,95.9,5,0,0,1,2
971475,23275,23275, 36 months,12.42,777.75,B,B4,10+ years,1,60000,2,19.84,0,27395,0,,,14,0,24803,61.6,24,0,0,1,2
971449,30000,30000, 60 months,19.03,778.72,E,E2,10+ years,1,51600,3,19.09,0,36495,3,,,9,0,22880,83.5,48,0,0,1,1
971583,4000,4000, 36 months,6.62,122.82,A,A2,10+ years,2,47000,3,27.93,0,32478,1,,,8,0,62289,71.9,21,0,0,1,2
971581,8400,8400, 36 months,8.9,266.73,A,A5,7 years,1,52000,1,8.98,0,34335,1,,,5,0,5896,78.6,19,0,0,1,2
971457,15600,15600, 36 months,7.9,488.13,A,A4,6 years,1,90000,1,16.35,0,29252,0,,,14,0,15610,69.1,18,0,0,1,2
971421,28000,28000, 60 months,12.69,632.66,B,B5,10+ years,1,145000,3,13.99,0,32264,0,,,15,0,66742,63.3,34,0,0,1,2
971443,11800,11800, 36 months,6.03,359.14,A,A1,4 years,1,102500,3,19.43,0,35977,0,,,14,0,30714,36.9,29,0,0,1,2
967050,4200,4200, 36 months,7.9,131.42,A,A4,4 years,3,12000,2,12.5,0,38018,1,59,,6,0,4928,35.5,12,0,0,1,2
971441,12000,12000, 36 months,6.03,365.23,A,A1,4 years,1,120155,1,8.28,0,37165,0,,,11,0,0,0,44,0,0,1,2
971337,13000,13000, 36 months,11.71,429.99,B,B3,9 years,3,83195,3,16.2,0,35735,0,,,21,0,27852,58.8,33,0,0,1,2
890368,12000,12000, 60 months,19.42,314.07,E,E3,10+ years,1,42000,3,20.94,0,36495,1,,,9,0,1494,20.2,22,0,0,1,2
971328,7200,7200, 36 months,7.9,225.29,A,A4,10+ years,3,37200,2,15.55,0,35765,0,51,,6,0,7087,59.1,16,0,0,1,2
971404,35000,35000, 60 months,11.71,773.44,B,B3,3 years,3,80000,3,9.84,0,37530,0,,,8,0,2317,8.2,14,0,0,1,1
971389,12000,12000, 36 months,6.62,368.45,A,A2,10+ years,1,100000,3,7.16,0,33451,0,31,,8,0,21152,39.5,18,0,0,1,2
971392,6000,6000, 36 months,14.27,205.86,C,C2,6 years,1,45000,2,17.55,1,38626,0,14,,6,0,640,13.1,13,0,0,1,2
860424,12000,12000, 36 months,15.27,417.58,C,C4,5 years,1,102000,2,4.18,2,30529,2,5,,11,0,7266,26,31,0,0,1,2
